type,object,confidence,timestamp,status
object_detection,person,0.915743887424469,2025-04-06 15:34:55,new
object_detection,person,0.9164466261863708,2025-04-06 15:34:55,new
object_detection,person,0.9189203381538391,2025-04-06 15:34:55,new
object_detection,person,0.9120056629180908,2025-04-06 15:34:55,new
object_detection,person,0.9120056629180908,2025-04-06 15:34:55,new
object_detection,person,0.9161362648010254,2025-04-06 15:34:55,new
object_detection,person,0.9161362648010254,2025-04-06 15:34:55,new
object_detection,person,0.9098273515701294,2025-04-06 15:34:56,new
object_detection,person,0.8956372141838074,2025-04-06 15:34:56,new
object_detection,person,0.8955859541893005,2025-04-06 15:34:56,new
object_detection,person,0.8972414135932922,2025-04-06 15:34:56,new
object_detection,person,0.8972414135932922,2025-04-06 15:34:56,new
object_detection,person,0.9033384919166565,2025-04-06 15:34:56,new
object_detection,person,0.9033384919166565,2025-04-06 15:34:56,new
object_detection,person,0.9063008427619934,2025-04-06 15:34:56,new
object_detection,person,0.8420571684837341,2025-04-06 15:34:56,new
object_detection,person,0.9221896529197693,2025-04-06 15:34:57,new
object_detection,person,0.9338096380233765,2025-04-06 15:34:57,new
object_detection,person,0.9338096380233765,2025-04-06 15:34:57,new
object_detection,person,0.9314402937889099,2025-04-06 15:34:57,new
object_detection,person,0.9314402937889099,2025-04-06 15:34:57,new
object_detection,person,0.9275446534156799,2025-04-06 15:34:57,new
object_detection,person,0.9225624799728394,2025-04-06 15:34:57,new
object_detection,person,0.9264559149742126,2025-04-06 15:34:57,new
object_detection,person,0.9323993921279907,2025-04-06 15:34:57,new
object_detection,person,0.9323993921279907,2025-04-06 15:34:58,new
object_detection,person,0.9299046993255615,2025-04-06 15:34:58,new
object_detection,person,0.9299046993255615,2025-04-06 15:34:58,new
object_detection,person,0.9265947937965393,2025-04-06 15:34:58,new
object_detection,person,0.9243465065956116,2025-04-06 15:34:58,new
object_detection,person,0.9323021769523621,2025-04-06 15:34:58,new
object_detection,person,0.9323021769523621,2025-04-06 15:34:58,new
object_detection,person,0.9325580596923828,2025-04-06 15:34:58,new
object_detection,person,0.9325580596923828,2025-04-06 15:34:59,new
object_detection,person,0.9234969019889832,2025-04-06 15:34:59,new
object_detection,person,0.9321456551551819,2025-04-06 15:34:59,new
object_detection,person,0.9252750277519226,2025-04-06 15:34:59,new
object_detection,person,0.930870771408081,2025-04-06 15:34:59,new
object_detection,person,0.9310550093650818,2025-04-06 15:34:59,new
object_detection,person,0.9310550093650818,2025-04-06 15:34:59,new
object_detection,person,0.9295628070831299,2025-04-06 15:34:59,new
object_detection,person,0.9305119514465332,2025-04-06 15:34:59,new
object_detection,person,0.926876962184906,2025-04-06 15:35:00,new
object_detection,person,0.9306541085243225,2025-04-06 15:35:00,new
object_detection,person,0.932801365852356,2025-04-06 15:35:00,new
object_detection,person,0.8825769424438477,2025-04-06 15:35:00,new
object_detection,person,0.9317547082901001,2025-04-06 15:35:00,new
object_detection,person,0.9293636083602905,2025-04-06 15:35:00,new
object_detection,person,0.9337288737297058,2025-04-06 15:35:00,new
object_detection,person,0.9377620816230774,2025-04-06 15:35:00,new
object_detection,person,0.9355043768882751,2025-04-06 15:35:00,new
object_detection,person,0.9355043768882751,2025-04-06 15:35:01,new
object_detection,person,0.9321765303611755,2025-04-06 15:35:01,new
object_detection,person,0.9251046776771545,2025-04-06 15:35:01,new
object_detection,person,0.9314246773719788,2025-04-06 15:35:01,new
object_detection,person,0.933505654335022,2025-04-06 15:35:01,new
object_detection,person,0.9343804717063904,2025-04-06 15:35:01,new
object_detection,person,0.9277932047843933,2025-04-06 15:35:01,new
object_detection,person,0.9277932047843933,2025-04-06 15:35:01,new
object_detection,person,0.9286870360374451,2025-04-06 15:35:02,new
object_detection,person,0.9304271340370178,2025-04-06 15:35:02,new
object_detection,person,0.9298922419548035,2025-04-06 15:35:02,new
object_detection,person,0.9298922419548035,2025-04-06 15:35:02,new
object_detection,person,0.9303752779960632,2025-04-06 15:35:02,new
object_detection,person,0.9303752779960632,2025-04-06 15:35:02,new
object_detection,person,0.9148686528205872,2025-04-06 15:35:02,new
object_detection,person,0.9210444688796997,2025-04-06 15:35:02,new
object_detection,person,0.9163264632225037,2025-04-06 15:35:03,new
object_detection,person,0.8993029594421387,2025-04-06 15:35:03,new
object_detection,person,0.8993029594421387,2025-04-06 15:35:03,new
object_detection,person,0.8858324885368347,2025-04-06 15:35:03,new
object_detection,person,0.8858324885368347,2025-04-06 15:35:03,new
object_detection,person,0.896062970161438,2025-04-06 15:35:03,new
object_detection,person,0.8804572820663452,2025-04-06 15:35:03,new
object_detection,person,0.8769130110740662,2025-04-06 15:35:03,new
object_detection,person,0.8675234317779541,2025-04-06 15:35:04,new
object_detection,person,0.8832164406776428,2025-04-06 15:35:04,new
object_detection,person,0.8866223692893982,2025-04-06 15:35:04,new
object_detection,person,0.8769943714141846,2025-04-06 15:35:04,new
object_detection,person,0.8769943714141846,2025-04-06 15:35:04,new
object_detection,person,0.9032557010650635,2025-04-06 15:35:04,new
object_detection,person,0.9032557010650635,2025-04-06 15:35:04,new
object_detection,person,0.9080266356468201,2025-04-06 15:35:04,new
object_detection,person,0.9127123951911926,2025-04-06 15:35:04,new
object_detection,person,0.8985373377799988,2025-04-06 15:35:05,new
object_detection,person,0.8860928416252136,2025-04-06 15:35:05,new
object_detection,person,0.8860928416252136,2025-04-06 15:35:05,new
object_detection,person,0.8984192609786987,2025-04-06 15:35:05,new
object_detection,person,0.8984192609786987,2025-04-06 15:35:05,new
object_detection,person,0.9098441004753113,2025-04-06 15:35:05,new
object_detection,person,0.9045314192771912,2025-04-06 15:35:05,new
object_detection,person,0.9164440035820007,2025-04-06 15:35:05,new
object_detection,person,0.9073547124862671,2025-04-06 15:35:05,new
object_detection,person,0.9215856194496155,2025-04-06 15:35:06,new
object_detection,person,0.9215856194496155,2025-04-06 15:35:06,new
object_detection,person,0.9144612550735474,2025-04-06 15:35:06,new
object_detection,person,0.9075976014137268,2025-04-06 15:35:06,new
object_detection,person,0.918434202671051,2025-04-06 15:35:06,new
object_detection,person,0.9233080148696899,2025-04-06 15:35:06,new
object_detection,person,0.9111588001251221,2025-04-06 15:35:06,new
object_detection,person,0.9111588001251221,2025-04-06 15:35:06,new
object_detection,person,0.9140136241912842,2025-04-06 15:35:06,new
object_detection,person,0.9007536768913269,2025-04-06 15:35:07,new
object_detection,person,0.90520179271698,2025-04-06 15:35:07,new
object_detection,person,0.9056304097175598,2025-04-06 15:35:07,new
object_detection,person,0.8813227415084839,2025-04-06 15:35:07,new
object_detection,person,0.9059761762619019,2025-04-06 15:35:07,new
object_detection,person,0.9059761762619019,2025-04-06 15:35:07,new
object_detection,person,0.907993495464325,2025-04-06 15:35:07,new
object_detection,person,0.907993495464325,2025-04-06 15:35:07,new
object_detection,person,0.9032301306724548,2025-04-06 15:35:08,new
object_detection,person,0.9032301306724548,2025-04-06 15:35:08,new
object_detection,person,0.8986218571662903,2025-04-06 15:35:08,new
object_detection,person,0.9005301594734192,2025-04-06 15:35:08,new
object_detection,person,0.9043840765953064,2025-04-06 15:35:08,new
object_detection,person,0.8949252963066101,2025-04-06 15:35:08,new
object_detection,person,0.8950392007827759,2025-04-06 15:35:08,new
object_detection,person,0.8950392007827759,2025-04-06 15:35:08,new
object_detection,person,0.9065671563148499,2025-04-06 15:35:08,new
object_detection,person,0.9072204232215881,2025-04-06 15:35:09,new
object_detection,person,0.8972229361534119,2025-04-06 15:35:09,new
object_detection,person,0.899124801158905,2025-04-06 15:35:09,new
object_detection,person,0.8942066431045532,2025-04-06 15:35:09,new
object_detection,person,0.893126904964447,2025-04-06 15:35:09,new
object_detection,person,0.893126904964447,2025-04-06 15:35:09,new
object_detection,person,0.8987278342247009,2025-04-06 15:35:09,new
object_detection,person,0.8952402472496033,2025-04-06 15:35:09,new
object_detection,person,0.8982091546058655,2025-04-06 15:35:09,new
object_detection,person,0.8993806838989258,2025-04-06 15:35:10,new
object_detection,person,0.8963843584060669,2025-04-06 15:35:10,new
object_detection,person,0.8910382986068726,2025-04-06 15:35:10,new
